股票代码,股票简称,最新涨跌幅,个股热度[20250506],个股热度排名[20250506],market_code,code,最新价
300762.SZ,上海瀚讯,3.860,3205.0,1548,33,300762,20.45
603683.SH,晶华新材,2.202,3195.0,1549,17,603683,12.07
300775.SZ,三角防务,0.858,3194.5,1550,33,300775,24.70
002300.SZ,太阳电缆,1.795,3192.5,1551,33,002300,5.67
300027.SZ,华谊兄弟,2.101,3190.5,1552,33,300027,2.43
603823.SH,百合花,-3.251,3185.0,1553,17,603823,10.12
600713.SH,南京医药,3.373,3176.0,1554,17,600713,5.21
603210.SH,泰鸿万立,0.545,3170.5,1555,17,603210,20.29
000572.SZ,海马汽车,2.426,3168.0,1556,33,000572,3.80
600790.SH,轻纺城,-3.039,3163.5,1557,17,600790,3.51
600756.SH,浪潮软件,-2.025,3163.5,1558,17,600756,14.03
688290.SH,景业智能,9.273,3163.0,1559,17,688290,49.73
000520.SZ,凤凰航运,1.942,3160.0,1560,33,000520,4.20
002206.SZ,海利得,0.820,3159.0,1561,33,002206,4.92
600218.SH,全柴动力,3.206,3158.0,1562,17,600218,8.37
300892.SZ,品渥食品,-1.618,3155.5,1563,33,300892,32.22
603063.SH,禾望电气,2.264,3155.0,1564,17,603063,29.81
300975.SZ,商络电子,0.468,3152.5,1565,33,300975,10.73
300465.SZ,高伟达,0.216,3149.0,1566,33,300465,13.93
000727.SZ,冠捷科技,0.435,3145.5,1567,33,000727,2.31
002294.SZ,信立泰,0.393,3144.0,1568,33,002294,40.90
601515.SH,东峰集团,0.504,3139.5,1569,17,601515,3.99
300012.SZ,华测检测,-1.152,3139.0,1570,33,300012,11.16
002283.SZ,天润工业,1.815,3138.5,1571,33,002283,6.17
600824.SH,益民集团,-3.066,3138.0,1572,17,600824,4.11
688169.SH,石头科技,4.319,3136.5,1573,17,688169,193.48
300019.SZ,硅宝科技,-1.551,3133.0,1574,33,300019,18.41
600721.SH,百花医药,-0.600,3132.5,1575,17,600721,6.63
300900.SZ,广联航空,5.317,3132.0,1576,33,300900,20.80
600919.SH,江苏银行,-2.025,3129.0,1577,17,600919,10.16
002362.SZ,汉王科技,2.239,3123.5,1578,33,002362,20.55
002508.SZ,老板电器,-0.407,3117.5,1579,33,002508,19.57
002816.SZ,*ST和科,4.996,3114.5,1580,33,002816,11.77
300938.SZ,信测标准,6.038,3113.5,1581,33,300938,30.56
300233.SZ,金城医药,2.614,3113.0,1582,33,300233,15.70
002057.SZ,中钢天源,1.695,3108.5,1583,33,002057,7.80
000767.SZ,晋控电力,-3.986,3105.0,1584,33,000767,2.65
000007.SZ,全新好,-1.466,3104.0,1585,33,000007,6.72
300779.SZ,惠城环保,5.426,3101.5,1587,33,300779,136.00
003005.SZ,竞业达,1.523,3097.5,1588,33,003005,30.66
301613.SZ,新铝时代,0.029,3091.5,1590,33,301613,69.00
688788.SH,科思科技,-0.353,3091.5,1589,17,688788,56.50
600664.SH,哈药股份,-1.370,3090.0,1591,17,600664,3.60
603659.SH,璞泰来,-1.234,3088.0,1592,17,603659,16.81
301636.SZ,泽润新能,,3085.0,1593,33,301636,
301221.SZ,光庭信息,2.981,3082.0,1595,33,301221,48.37
837092.BJ,汉鑫科技,7.911,3082.0,1594,151,837092,42.56
001314.SZ,亿道信息,2.686,3080.0,1598,33,001314,43.58
300757.SZ,罗博特科,1.293,3080.0,1597,33,300757,130.87
603363.SH,*ST傲农,3.900,3080.0,1596,22,603363,3.73
603221.SH,爱丽家居,-2.713,3078.5,1599,17,603221,10.40
600032.SH,浙江新能,-0.529,3075.0,1600,17,600032,7.52
000975.SZ,山金国际,0.347,3074.5,1601,33,000975,20.25
600054.SH,黄山旅游,2.069,3069.5,1602,17,600054,11.84
600180.SH,瑞茂通,-0.698,3068.5,1603,17,600180,4.27
601166.SH,兴业银行,-0.714,3066.0,1604,17,601166,20.87
603843.SH,正平股份,,3065.5,1605,17,603843,
300672.SZ,国科微,-0.677,3062.0,1606,33,300672,68.93
603273.SH,天元智能,-1.709,3061.5,1607,17,603273,16.68
002579.SZ,中京电子,1.197,3060.0,1608,33,002579,7.61
600862.SH,中航高科,0.133,3059.5,1609,17,600862,22.66
600121.SH,郑州煤电,-0.554,3058.5,1610,17,600121,3.59
000596.SZ,古井贡酒,-0.850,3057.5,1611,33,000596,164.39
300004.SZ,南风股份,-2.729,3051.5,1612,33,300004,7.13
002188.SZ,中天服务,4.772,3050.5,1613,33,002188,4.83
600750.SH,江中药业,0.087,3049.0,1615,17,600750,22.91
601878.SH,浙商证券,0.287,3049.0,1614,17,601878,10.49
002211.SZ,ST宏达,-5.019,3048.0,1616,33,002211,2.46
002631.SZ,德尔未来,1.878,3045.0,1617,33,002631,4.34
002615.SZ,哈尔斯,-2.747,3044.0,1618,33,002615,7.08
600810.SH,神马股份,-0.864,3041.0,1619,17,600810,8.03
605033.SH,美邦股份,-0.905,3040.5,1620,17,605033,16.42
603991.SH,至正股份,-0.302,3034.5,1621,17,603991,52.88
600579.SH,中化装备,2.564,3033.5,1622,17,600579,7.20
002146.SZ,荣盛发展,2.190,3032.5,1623,33,002146,1.40
603197.SH,保隆科技,0.000,3028.0,1624,17,603197,37.41
603759.SH,海天股份,-4.716,3022.5,1625,17,603759,7.88
300222.SZ,科大智能,2.815,3021.5,1626,33,300222,9.86
000570.SZ,苏常柴A,3.509,3017.0,1627,33,000570,5.31
603589.SH,口子窖,-0.308,3009.0,1628,17,603589,35.61
600585.SH,海螺水泥,-1.433,3007.5,1629,17,600585,24.08
600298.SH,安琪酵母,-1.067,3007.0,1630,17,600298,35.24
600215.SH,派斯林,2.114,3003.5,1631,17,600215,9.18
301066.SZ,万事利,2.368,3001.0,1633,33,301066,14.70
603739.SH,蔚蓝生物,-0.716,3001.0,1632,17,603739,12.48
600499.SH,科达制造,0.221,3000.5,1634,17,600499,9.07
300628.SZ,亿联网络,1.035,3000.0,1635,33,300628,33.19
002588.SZ,史丹利,-0.710,2997.0,1636,33,002588,8.39
300237.SZ,美晨科技,2.614,2995.0,1637,33,300237,1.57
300696.SZ,爱乐达,0.973,2993.0,1639,33,300696,17.65
600114.SH,东睦股份,0.452,2993.0,1638,17,600114,20.02
002268.SZ,电科网安,1.550,2989.5,1640,33,002268,15.07
002862.SZ,实丰文化,1.042,2987.5,1641,33,002862,24.25
300317.SZ,珈伟新能,0.833,2987.0,1642,33,300317,3.63
002068.SZ,黑猫股份,-0.541,2986.0,1643,33,002068,11.03
002850.SZ,科达利,3.274,2982.0,1644,33,002850,131.54
300940.SZ,南极光,8.224,2980.0,1646,33,300940,16.45
833533.BJ,骏创科技,7.311,2980.0,1645,151,833533,53.28
301228.SZ,实朴检测,3.567,2977.0,1647,33,301228,26.71
002248.SZ,华东数控,2.411,2976.5,1648,33,002248,8.07
002197.SZ,ST证通,3.758,2976.0,1649,33,002197,4.97
600192.SH,长城电工,4.913,2974.0,1650,17,600192,6.62
600881.SH,亚泰集团,1.961,2972.0,1652,17,600881,1.56
601137.SH,博威合金,1.220,2972.0,1651,17,601137,17.42
600008.SH,首创环保,0.959,2971.0,1653,17,600008,3.16
300203.SZ,聚光科技,-3.570,2968.5,1654,33,300203,20.80
600313.SH,农发种业,0.790,2965.0,1655,17,600313,6.38
301558.SZ,三态股份,-0.247,2963.0,1656,33,301558,8.09
301336.SZ,趣睡科技,6.432,2958.0,1658,33,301336,68.01
603766.SH,隆鑫通用,-0.080,2958.0,1657,17,603766,12.45
605136.SH,丽人丽妆,2.345,2957.5,1659,17,605136,7.42
002634.SZ,棒杰股份,0.833,2955.0,1660,33,002634,3.63
000507.SZ,珠海港,-3.131,2954.5,1661,33,000507,5.26
002222.SZ,福晶科技,0.758,2947.5,1662,33,002222,34.58
000563.SZ,陕国投A,-0.893,2943.0,1664,33,000563,3.33
002289.SZ,ST宇顺,,2943.0,1663,33,002289,
688233.SH,神工股份,3.956,2937.5,1665,17,688233,28.64
605018.SH,长华集团,3.612,2936.5,1666,17,605018,10.90
002593.SZ,日上集团,2.391,2936.0,1667,33,002593,4.71
300071.SZ,福石控股,2.941,2935.5,1668,33,300071,4.90
603535.SH,嘉诚国际,-0.605,2934.5,1669,17,603535,8.21
300520.SZ,科大国创,2.901,2933.5,1670,33,300520,21.28
600118.SH,中国卫星,0.352,2933.0,1671,17,600118,25.64
600371.SH,万向德农,0.000,2932.5,1672,17,600371,9.21
300224.SZ,正海磁材,1.555,2928.0,1673,33,300224,12.41
603195.SH,公牛集团,1.309,2926.0,1674,17,603195,71.22
920799.BJ,艾融软件,2.309,2925.0,1675,151,920799,57.60
301510.SZ,固高科技,2.432,2921.5,1676,33,301510,34.96
002097.SZ,山河智能,1.895,2921.0,1677,33,002097,6.99
000525.SZ,ST红太阳,3.620,2919.5,1678,33,000525,6.87
920002.BJ,万达轴承,0.633,2916.5,1679,151,920002,240.00
300211.SZ,亿通科技,,2914.5,1680,33,300211,
688220.SH,翱捷科技,9.206,2913.5,1681,17,688220,96.09
003032.SZ,*ST传智,0.569,2911.0,1682,33,003032,5.30
600000.SH,浦发银行,1.200,2909.0,1683,17,600000,10.96
002306.SZ,*ST云网,-0.606,2903.5,1684,33,002306,1.64
002453.SZ,华软科技,0.952,2903.0,1685,33,002453,5.30
688019.SH,安集科技,2.157,2897.0,1686,17,688019,184.70
600062.SH,华润双鹤,0.266,2895.5,1688,17,600062,18.86
688031.SH,星环科技,8.326,2895.5,1687,17,688031,51.78
600248.SH,陕建股份,-6.683,2894.0,1689,17,600248,3.91
300013.SZ,*ST新宁,,2887.0,1690,33,300013,
300231.SZ,银信科技,1.183,2885.5,1691,33,300231,11.12
601609.SH,金田股份,-0.150,2884.0,1692,17,601609,6.66
603928.SH,兴业股份,1.300,2878.0,1693,17,603928,10.13
603915.SH,国茂股份,2.997,2877.5,1694,17,603915,15.81
603207.SH,小方制药,3.944,2877.0,1695,17,603207,26.88
301256.SZ,华融化学,-3.011,2876.5,1696,33,301256,10.63
301258.SZ,富士莱,-2.019,2876.0,1697,33,301258,27.18
603310.SH,巍华新材,5.152,2873.5,1698,17,603310,17.96
600110.SH,诺德股份,1.661,2872.0,1699,17,600110,3.06
002461.SZ,珠江啤酒,-3.643,2871.0,1700,33,002461,10.58
600301.SH,华锡有色,-5.479,2865.0,1701,17,600301,19.15
002670.SZ,国盛金控,0.249,2864.5,1702,33,002670,12.07
000639.SZ,西王食品,-1.079,2863.0,1703,33,000639,2.75
300200.SZ,高盟新材,-0.544,2862.5,1704,33,300200,9.14
002217.SZ,*ST合泰,-0.935,2859.0,1705,33,002217,2.12
300397.SZ,天和防务,2.332,2857.5,1706,33,300397,11.41
600190.SH,ST锦港,,2857.0,1707,22,600190,
603520.SH,司太立,3.695,2854.0,1708,17,603520,8.42
300136.SZ,信维通信,0.965,2853.0,1709,33,300136,19.89
603789.SH,星光农机,,2850.0,1710,17,603789,
300271.SZ,华宇软件,0.887,2845.5,1712,33,300271,7.96
600975.SH,新五丰,0.000,2845.5,1711,17,600975,6.05
000888.SZ,峨眉山A,-1.171,2842.5,1713,33,000888,13.50
600482.SH,中国动力,-0.424,2840.0,1714,17,600482,21.12
600576.SH,祥源文旅,-3.310,2834.5,1715,17,600576,9.64
000004.SZ,*ST国华,-5.006,2831.0,1717,33,000004,7.97
000505.SZ,京粮控股,-0.161,2831.0,1716,33,000505,6.21
600879.SH,航天电子,-0.122,2830.0,1718,17,600879,8.18
002702.SZ,海欣食品,-2.222,2827.0,1719,33,002702,3.96
600295.SH,鄂尔多斯,4.856,2826.0,1720,17,600295,9.07
002032.SZ,苏泊尔,0.825,2825.5,1721,33,002032,56.21
002982.SZ,湘佳股份,-1.684,2823.5,1722,33,002982,20.43
000848.SZ,承德露露,-2.599,2821.5,1723,33,000848,9.37
601788.SH,光大证券,0.312,2821.0,1724,17,601788,16.10
600389.SH,江山股份,0.000,2819.0,1725,17,600389,16.43
300021.SZ,大禹节水,-1.261,2818.5,1726,33,300021,4.70
000690.SZ,宝新能源,-1.874,2818.0,1728,33,000690,4.19
300740.SZ,水羊股份,3.513,2818.0,1727,33,300740,12.67
002815.SZ,崇达技术,1.307,2814.5,1729,33,002815,10.08
601399.SH,国机重装,-1.053,2813.5,1730,17,601399,2.82
600785.SH,新华百货,-2.311,2811.5,1731,17,600785,12.26
300212.SZ,易华录,2.540,2810.5,1732,33,300212,22.20
600378.SH,昊华科技,-6.820,2810.0,1733,17,600378,25.55
002112.SZ,三变科技,0.464,2802.5,1734,33,002112,12.99
002338.SZ,奥普光电,1.693,2801.5,1735,33,002338,37.85
301032.SZ,新柴股份,4.988,2801.0,1737,33,301032,13.47
832469.BJ,富恒新材,-8.155,2801.0,1736,151,832469,15.43
688777.SH,中控技术,-0.695,2800.0,1738,17,688777,47.17
002967.SZ,广电计量,-1.026,2793.5,1740,33,002967,17.36
003026.SZ,中晶科技,1.463,2793.5,1739,33,003026,29.82
600628.SH,新世界,-2.024,2792.0,1742,17,600628,7.26
603859.SH,能科科技,1.689,2792.0,1741,17,603859,30.70
300872.SZ,天阳科技,2.302,2791.5,1743,33,300872,15.11
002267.SZ,陕天然气,3.148,2791.0,1745,33,002267,8.52
688099.SH,晶晨股份,5.325,2791.0,1744,17,688099,72.20
000829.SZ,天音控股,1.152,2788.5,1746,33,000829,9.66
688343.SH,云天励飞,3.522,2787.0,1747,17,688343,55.56
002507.SZ,涪陵榨菜,-0.982,2780.0,1748,33,002507,13.11
003029.SZ,吉大正元,1.721,2779.0,1749,33,003029,20.10
601198.SH,东兴证券,-2.522,2776.0,1750,17,601198,10.05
601901.SH,方正证券,1.637,2773.5,1751,17,601901,7.45
601156.SH,东航物流,0.000,2773.0,1752,17,601156,12.15
002736.SZ,国信证券,1.399,2770.0,1754,33,002736,10.87
300199.SZ,翰宇药业,-0.934,2770.0,1753,33,300199,13.79
002626.SZ,金达威,-0.751,2769.5,1755,33,002626,15.86
002134.SZ,天津普林,-0.451,2768.5,1756,33,002134,17.68
000676.SZ,智度股份,1.956,2765.5,1757,33,000676,7.82
688525.SH,佰维存储,1.317,2761.5,1758,17,688525,62.33
300315.SZ,掌趣科技,1.048,2759.0,1759,33,300315,4.82
600965.SH,福成股份,0.395,2757.0,1760,17,600965,5.09
002210.SZ,飞马国际,-0.797,2756.5,1764,33,002210,2.49
600582.SH,天地科技,-2.057,2756.5,1763,17,600582,6.19
601233.SH,桐昆股份,3.030,2756.5,1762,17,601233,10.88
601975.SH,招商南油,-0.373,2756.5,1761,17,601975,2.67
300830.SZ,金现代,2.911,2754.0,1765,33,300830,8.13
603679.SH,华体科技,5.222,2753.0,1766,17,603679,12.09
002252.SZ,上海莱士,0.299,2750.0,1768,33,002252,6.71
600035.SH,楚天高速,2.310,2750.0,1767,17,600035,4.43
002983.SZ,芯瑞达,2.242,2742.5,1769,33,002983,19.61
301016.SZ,雷尔伟,3.646,2742.0,1770,33,301016,17.34
002133.SZ,广宇集团,2.672,2741.5,1771,33,002133,2.69
600764.SH,中国海防,-1.735,2733.0,1772,17,600764,27.75
001209.SZ,洪兴股份,-1.828,2732.5,1773,33,001209,16.65
600381.SH,*ST春天,5.085,2728.0,1774,22,600381,3.10
600867.SH,通化东宝,-3.728,2726.0,1775,17,600867,7.23
000729.SZ,燕京啤酒,-2.915,2724.5,1777,33,000729,12.99
002429.SZ,兆驰股份,0.701,2724.5,1776,33,002429,4.31
002828.SZ,贝肯能源,,2722.5,1778,33,002828,
002121.SZ,科陆电子,-0.434,2720.5,1779,33,002121,4.59
430418.BJ,苏轴股份,6.415,2719.5,1781,151,430418,40.64
600177.SH,雅戈尔,-0.399,2719.5,1780,17,600177,7.49
600016.SH,民生银行,0.252,2718.5,1782,17,600016,3.98
300088.SZ,长信科技,1.250,2718.0,1784,33,300088,5.67
300428.SZ,立中集团,0.731,2718.0,1783,33,300428,16.54
300790.SZ,宇瞳光学,2.240,2713.0,1786,33,300790,21.45
603803.SH,瑞斯康达,3.093,2713.0,1785,17,603803,9.00
000807.SZ,云铝股份,-0.524,2712.0,1787,33,000807,15.20
301616.SZ,浙江华业,0.000,2711.5,1789,33,301616,42.31
603257.SH,中国瑞林,-0.846,2711.5,1788,17,603257,46.89
300952.SZ,恒辉安防,0.854,2710.0,1792,33,300952,25.98
301526.SZ,国际复材,-1.877,2710.0,1791,33,301526,3.66
600654.SH,中安科,1.695,2710.0,1790,17,600654,3.00
603038.SH,华立股份,2.439,2709.5,1793,17,603038,13.86
300494.SZ,盛天网络,0.509,2708.5,1794,33,300494,11.86
301156.SZ,美农生物,-2.031,2702.5,1795,33,301156,19.30
002682.SZ,龙洲股份,1.754,2697.0,1798,33,002682,4.06
300679.SZ,电连技术,2.841,2697.0,1797,33,300679,47.78
300709.SZ,精研科技,2.295,2697.0,1796,33,300709,32.54
603267.SH,鸿远电子,-0.497,2696.5,1799,17,603267,52.11
002567.SZ,唐人神,0.000,2692.5,1800,33,002567,4.84
601601.SH,中国太保,-1.257,2691.0,1801,17,601601,29.85
002556.SZ,辉隆股份,-3.063,2690.5,1803,33,002556,5.38
003039.SZ,顺控发展,-2.240,2690.5,1802,33,003039,13.53
002832.SZ,比音勒芬,-0.242,2689.5,1804,33,002832,16.48
000707.SZ,双环科技,-6.605,2688.5,1805,33,000707,6.08
301389.SZ,隆扬电子,2.698,2687.5,1807,33,301389,19.41
600821.SH,金开新能,-0.722,2687.5,1806,17,600821,5.50
300456.SZ,赛微电子,2.197,2683.5,1809,33,300456,16.28
300469.SZ,信息发展,3.065,2683.5,1808,33,300469,33.29
002771.SZ,真视通,2.149,2683.0,1811,33,002771,15.21
300457.SZ,赢合科技,0.859,2683.0,1810,33,300457,16.44
601231.SH,环旭电子,3.209,2682.5,1812,17,601231,13.83
300678.SZ,中科信息,2.353,2675.0,1814,33,300678,29.58
600199.SH,金种子酒,1.024,2675.0,1813,17,600199,9.87
603611.SH,诺力股份,0.693,2674.0,1815,17,603611,18.89
600850.SH,电科数字,0.083,2673.0,1816,17,600850,24.09
002377.SZ,国创高新,3.546,2672.5,1817,33,002377,2.92
002910.SZ,庄园牧场,0.946,2672.0,1818,33,002910,8.54
001335.SZ,信凯科技,-2.970,2669.0,1820,33,001335,36.26
603211.SH,晋拓股份,2.468,2669.0,1819,17,603211,17.02
001317.SZ,三羊马,0.109,2662.0,1821,33,001317,36.74
600397.SH,安源煤业,2.737,2661.0,1822,17,600397,4.88
300850.SZ,新强联,-2.915,2660.0,1824,33,300850,28.64
300991.SZ,创益通,3.640,2660.0,1823,33,300991,20.50
600327.SH,大东方,-0.208,2658.0,1825,17,600327,4.80
600503.SH,华丽家族,0.000,2657.0,1826,17,600503,2.52
601555.SH,东吴证券,-0.255,2656.5,1827,17,601555,7.83
600525.SH,ST长园,-4.972,2653.0,1828,22,600525,3.44
688655.SH,迅捷兴,9.890,2651.5,1829,17,688655,15.00
000830.SZ,鲁西化工,-0.466,2649.5,1830,33,000830,10.68
002789.SZ,*ST建艺,5.000,2649.0,1831,33,002789,6.93
002296.SZ,辉煌科技,0.923,2647.0,1832,33,002296,10.93
300688.SZ,创业黑马,1.060,2646.5,1833,33,300688,27.65
002543.SZ,万和电气,3.318,2645.0,1834,33,002543,11.21
000532.SZ,华金资本,1.494,2644.0,1835,33,000532,14.27
600779.SH,水井坊,0.353,2639.0,1836,17,600779,45.55
300401.SZ,花园生物,2.020,2636.5,1837,33,300401,15.15
300725.SZ,药石科技,0.500,2631.0,1838,33,300725,32.16
300084.SZ,海默科技,1.805,2630.5,1839,33,300084,6.77
300142.SZ,沃森生物,1.112,2630.0,1840,33,300142,10.00
002223.SZ,鱼跃医疗,0.584,2629.0,1841,33,002223,34.46
002512.SZ,达华智能,1.975,2623.5,1842,33,002512,4.13
003042.SZ,中农联合,-1.733,2622.5,1843,33,003042,15.31
688626.SH,翔宇医疗,7.555,2621.5,1844,17,688626,38.44
603456.SH,九洲药业,-1.581,2621.0,1845,17,603456,13.70
300043.SZ,星辉娱乐,3.235,2614.5,1846,33,300043,3.51
603129.SH,春风动力,2.920,2613.5,1847,17,603129,166.00
603566.SH,普莱柯,-1.240,2612.5,1848,17,603566,13.54
600673.SH,东阳光,2.540,2610.5,1849,17,600673,9.69
300898.SZ,熊猫乳品,-3.133,2609.5,1850,33,300898,29.37
002488.SZ,金固股份,0.291,2608.0,1851,33,002488,13.80
603390.SH,通达电气,1.919,2607.0,1852,17,603390,10.09
000821.SZ,京山轻机,1.521,2605.5,1853,33,000821,10.68
300285.SZ,国瓷材料,-0.356,2604.5,1854,33,300285,16.80
600872.SH,中炬高新,-2.428,2602.5,1855,17,600872,19.29
603116.SH,红蜻蜓,0.577,2600.5,1857,17,603116,5.23
603569.SH,长久物流,-0.931,2600.5,1856,17,603569,7.45
600361.SH,创新新材,0.267,2597.0,1858,17,600361,3.75
600567.SH,山鹰国际,-0.592,2596.5,1859,17,600567,1.68
601921.SH,浙版传媒,0.126,2595.5,1860,17,601921,7.94
601615.SH,明阳智能,-0.584,2595.0,1861,17,601615,10.21
603700.SH,宁水集团,2.379,2593.0,1863,17,603700,11.62
688320.SH,禾川科技,4.194,2593.0,1862,17,688320,45.46
600936.SH,广西广电,-0.277,2591.0,1865,17,600936,3.60
603021.SH,ST华鹏,2.381,2591.0,1864,22,603021,3.01
000970.SZ,中科三环,-0.380,2587.0,1867,33,000970,10.50
600609.SH,金杯汽车,1.512,2587.0,1866,17,600609,5.37
300352.SZ,北信源,2.895,2585.5,1868,33,300352,4.62
688332.SH,中科蓝讯,-2.445,2585.0,1869,17,688332,101.36
601311.SH,骆驼股份,0.239,2584.5,1870,17,601311,8.39
002424.SZ,ST百灵,0.255,2583.5,1871,33,002424,3.94
688213.SH,思特威,4.073,2582.0,1872,17,688213,99.66
300347.SZ,泰格医药,0.292,2579.0,1873,33,300347,44.61
300061.SZ,旗天科技,1.452,2575.0,1874,33,300061,11.18
300173.SZ,福能东方,2.439,2570.0,1875,33,300173,5.46
603188.SH,亚邦股份,-0.756,2568.5,1876,17,603188,3.94
003007.SZ,直真科技,2.755,2567.0,1877,33,003007,28.72
002725.SZ,跃岭股份,1.323,2566.5,1878,33,002725,11.49
688365.SH,光云科技,7.280,2562.5,1879,17,688365,12.82
688322.SH,奥比中光,-1.200,2559.5,1880,17,688322,59.26
601900.SH,南方传媒,-0.901,2558.0,1881,17,601900,16.49
002358.SZ,森源电气,1.600,2557.5,1882,33,002358,5.08
688116.SH,天奈科技,7.715,2557.0,1883,17,688116,43.84
300399.SZ,天利科技,0.250,2551.0,1884,33,300399,20.09
600039.SH,四川路桥,-2.469,2546.5,1885,17,600039,8.69
600892.SH,大晟文化,,2542.5,1886,17,600892,
002193.SZ,如意集团,4.090,2542.0,1887,33,002193,5.09
002798.SZ,帝欧家居,3.133,2538.5,1888,33,002798,4.28
000010.SZ,美丽生态,5.159,2538.0,1889,33,000010,2.65
600375.SH,汉马科技,-1.923,2537.5,1890,17,600375,5.61
300917.SZ,特发服务,-0.510,2537.0,1891,33,300917,44.90
003000.SZ,劲仔食品,-2.197,2535.5,1893,33,003000,12.91
600167.SH,联美控股,1.910,2535.5,1892,17,600167,5.87
002733.SZ,雄韬股份,1.346,2530.5,1894,33,002733,14.31
002484.SZ,江海股份,0.774,2530.0,1895,33,002484,18.24
300590.SZ,移为通信,2.310,2527.5,1896,33,300590,11.96
301187.SZ,欧圣电气,2.844,2527.0,1897,33,301187,32.18
300910.SZ,瑞丰新材,1.963,2524.5,1898,33,300910,61.80
002762.SZ,*ST金比,2.023,2524.0,1900,33,002762,4.54
603927.SH,中科软,1.495,2524.0,1899,17,603927,19.01
000936.SZ,华西股份,1.054,2523.0,1902,33,000936,6.71
601916.SH,浙商银行,-0.993,2523.0,1901,17,601916,2.99
002620.SZ,ST瑞和,5.060,2521.5,1903,33,002620,3.53
300568.SZ,星源材质,1.339,2518.5,1904,33,300568,9.08
002885.SZ,京泉华,1.721,2516.5,1906,33,002885,13.00
601168.SH,西部矿业,-1.473,2516.5,1905,17,601168,15.38
600202.SH,哈空调,2.439,2513.0,1907,17,600202,5.04
301067.SZ,显盈科技,5.452,2510.5,1908,33,301067,27.08
002560.SZ,通达股份,0.799,2504.5,1909,33,002560,6.31
002840.SZ,华统股份,0.847,2503.0,1910,33,002840,10.72
002437.SZ,誉衡药业,-0.807,2499.5,1912,33,002437,2.46
300430.SZ,诚益通,1.999,2499.5,1911,33,300430,16.33
600367.SH,红星发展,-1.033,2497.5,1913,17,600367,13.41
300705.SZ,九典制药,-0.622,2495.5,1914,33,300705,15.98
301208.SZ,中亦科技,0.735,2494.5,1915,33,301208,38.40
600216.SH,浙江医药,-1.186,2494.0,1916,17,600216,13.33
002723.SZ,小崧股份,6.144,2492.0,1917,33,002723,6.91
000037.SZ,深南电A,-2.156,2490.0,1918,33,000037,8.17
601059.SH,信达证券,-0.953,2488.5,1919,17,601059,14.55
001368.SZ,通达创智,-2.311,2487.5,1920,33,001368,21.56
301007.SZ,德迈仕,3.721,2483.5,1921,33,301007,20.07
688403.SH,汇成股份,8.059,2483.0,1922,17,688403,9.52
600467.SH,好当家,0.448,2482.5,1923,17,600467,2.24
300488.SZ,恒锋工具,3.194,2478.5,1925,33,300488,33.60
603261.SH,*ST立航,-5.020,2478.5,1924,22,603261,14.57
002726.SZ,龙大美食,4.181,2477.5,1926,33,002726,6.23
600119.SH,长江投资,-2.249,2474.0,1927,17,600119,7.39
603868.SH,飞科电器,4.153,2473.5,1928,17,603868,35.36
300365.SZ,恒华科技,3.964,2468.0,1929,33,300365,5.77
300134.SZ,大富科技,2.765,2467.5,1930,33,300134,11.15
600549.SH,厦门钨业,-0.543,2467.0,1931,17,600549,18.32
002985.SZ,北摩高科,-1.207,2466.0,1932,33,002985,26.19
301566.SZ,达利凯普,-0.775,2465.0,1933,33,301566,15.36
600989.SH,宝丰能源,-0.187,2464.0,1934,17,600989,16.03
600956.SH,新天绿能,1.635,2463.5,1936,17,600956,7.46
601969.SH,海南矿业,-5.285,2463.5,1935,17,601969,6.99
